feature,logOR,se_wald,p_wald,neglog10p,alpha,gamma,prev
2262,0.05620034524105893,0.051328259064527273,0.2735516193610663,0.5629607099580027,-5.640278765510568,-0.02,0.003588333333333333
2263,-0.03929744882848183,0.010073977599922094,9.584085969854569e-05,4.018449299288446,-2.097726307779878,-0.02,0.109415
2264,-0.013969480258418062,0.040950244158239626,0.7330034478615173,0.1348939825434428,-5.141415269609539,-0.02,0.005873333333333334
2265,-0.01856605941395705,0.032401017678042814,0.5666389204533218,0.24669359861615422,-4.6347131827874914,-0.02,0.00944
2266,-0.029913913258325077,0.010897148585472985,0.0060489912741001454,2.2183170419784966,2.3359706560999545,-0.02,0.9114266666666667
2267,-0.006707363834274404,0.03644968138780035,0.85400005801333,0.0685420998088073,-4.898356044376601,-0.02,0.007395
2268,0.06208656407912439,0.08077681392814295,0.44211974239834506,0.35446009169166937,-6.5402585530979955,-0.02,0.00144
2269,0.022879039382312304,0.021362352315013607,0.2841702704577592,0.546421359383592,-3.81651319646116,0.02,0.021498333333333335
2270,-0.015039351869963425,0.009453188128443474,0.11162553775838671,0.9522364358755147,1.961431875591605,-0.02,0.8767433333333333
2271,-0.0254250426808311,0.053050770372782545,0.6317546068374863,0.19945158246415443,-5.618082860189582,0.02,0.003513333333333333
2272,-0.030378004083816343,0.006286423040661766,1.3495150861866512e-06,5.869822256115991,-0.2402560258160925,-0.02,0.44033
2273,0.03574986256225463,0.006654474966895636,7.773690173713044e-08,7.109372772494069,-0.7464730927756418,0.02,0.32091333333333333
2274,-0.038948529701227724,0.017888514845711526,0.029458748370911718,1.530785709195827,-3.413905286289906,-0.02,0.03202833333333333
2275,0.0175035766723899,0.006570151122197843,0.00771933165059953,2.1124202997966215,-0.6629883462688382,0.02,0.34010833333333335
2276,-0.018817679778685554,0.006532410538327416,0.003968384558676678,2.401386248912314,-0.6046280072719465,-0.02,0.35322166666666666
2277,-0.02850708818495865,0.008843286745111121,0.0012659663648037893,2.897577832844859,-1.7529674149676175,-0.02,0.14742333333333332
2278,-0.031575478775156096,0.0066572956233428415,2.105878863341398e-06,5.676566614392447,0.7484716858675986,-0.02,0.679115
2279,-0.02627767402948568,0.006348492365910461,3.485203549631486e-05,4.4577718523148295,-0.37086408561052653,-0.02,0.4093983333333333
2280,-0.013687248681589735,0.01094444665838623,0.211076325258732,0.6755604752953078,2.336444484827931,-0.02,0.9115533333333333
2281,-0.028038418662150476,0.009161187554778693,0.00220919103655534,2.65576672752624,-1.8537211763600379,-0.02,0.1355
2282,-0.02346244168466897,0.021452095965604087,0.2740807594411846,0.5621214510048824,-3.7964041208133885,-0.02,0.021863333333333332
2283,-0.02726016905390819,0.009730127592904604,0.00508459334580613,2.293743775235748,2.051548225060209,-0.02,0.8854133333333334
2284,0.019894206160537962,0.03428361857744753,0.5617236888884425,0.2504772607658387,-4.796454657618648,0.02,0.008245
2285,-0.017381195648181358,0.017559008795469344,0.322236005009058,0.49182593535337626,-3.3860616899617577,-0.02,0.03289
2286,-0.028760177716405665,0.014135425322417064,0.041889417973512234,1.3778956738390191,-2.9052784096514728,-0.02,0.05206
2287,0.05137270488287723,0.08751695190543092,0.5572017566261098,0.2539875230954831,-6.691377849441381,-0.02,0.0012333333333333332
2288,0.016858308694301473,0.006327887389272712,0.0077187942214452295,2.1124505369534052,0.33365577814432323,0.02,0.58313
2289,0.009811310912420962,0.007068130242177915,0.16510490272513734,0.7822400303419317,1.013756762824855,0.02,0.7344566666666666
2290,-0.02755130843929214,0.018279793230146973,0.13175934304052664,0.8802185792495453,-3.449512424440175,-0.02,0.030436666666666667
2291,-0.010637296816367827,0.006884716649572062,0.12233187371047427,0.9124603722926558,-0.8937474518025741,-0.02,0.28916166666666665
2292,0.023563085195112486,0.013522924122280804,0.08142887921538805,1.089221542782039,2.797902450846383,0.02,0.9429766666666667
2293,-0.019116205333504537,0.00738540742622122,0.009642988587164354,2.015788347241934,1.2059431359370023,-0.02,0.7699033333333334
2294,-0.019564354328814287,0.05869673534164064,0.7388984210467381,0.13141526148484176,-5.866175986666663,-0.02,0.0028583333333333334
2295,-0.020580252326660293,0.006627486653463099,0.0019009407252458333,2.7210314250072547,-0.6893608932646904,-0.02,0.33302166666666666
2296,-0.01616984440842139,0.010052229649572591,0.10770758262088159,0.9677537212657359,-2.1063397837088718,-0.02,0.10867166666666667
2297,-0.019942353369044152,0.021511960003143326,0.3539080359060056,0.45110957607394797,-3.8032141903499594,-0.02,0.021696666666666666
2298,0.0022009542473962187,0.021258895511126957,0.9175415645528893,0.03737425312808423,3.7828769578990986,0.02,0.9779883333333333
2299,0.010028046411869475,0.007452687742545261,0.1784441172442418,0.7484977648306321,-1.2420101090698776,0.02,0.22510166666666667
2300,0.02733324378835436,0.019282322090272204,0.15632842729302387,0.8059620412135384,-3.595379923502228,0.02,0.026463333333333332
2301,0.006624175185426268,0.017099647590838467,0.6984699860084354,0.15585225124052848,3.341700018760802,0.02,0.9654566666666666
2302,-0.01226532581485777,0.011631749463324455,0.2916679869598747,0.5351112357724682,-2.469790027587373,-0.02,0.07839166666666667
2303,0.028031722937219925,0.012978468934323521,0.030783228550480563,1.5116858332333494,-2.735385370743961,0.02,0.06058
2304,0.05240968932585813,0.06918434069185096,0.4487282818211916,0.34801655749655125,-6.1996960407331345,-0.02,0.001975
2305,0.004402109446980027,0.018619832189127095,0.8131064148623006,0.0898526126308386,-3.5135478210915965,0.02,0.028793333333333334
2306,-0.024983445737035186,0.009554597791287351,0.008927743464093732,2.0492582975428295,2.0000173758717112,-0.02,0.8803483333333333
2307,7.128372494576996e-05,0.027073887064037398,0.9978992260061453,0.0009133142228844862,-4.285652594810984,-0.02,0.013436666666666666
2308,0.025371176551773452,0.008005206916853096,0.001527885695984889,2.815909134935634,-1.4860839622987556,0.02,0.18425833333333333
2309,-0.011264017401377648,0.006299934928118567,0.07378282654392623,1.132044711417204,0.29323478756933574,-0.02,0.5732433333333333
2310,0.016798507493887404,0.006413377077946334,0.008811247998436347,2.0549625750784197,0.4679911945166506,0.02,0.614925
2311,0.04424109363792653,0.018342090856256803,0.01586535153034142,1.7995503007462887,3.467355202381067,0.02,0.969495
2312,-0.01872507014298589,0.006860226450872011,0.006342814837643036,2.197717966540993,0.8987309853933267,-0.02,0.71073
2313,-0.030137447584825342,0.07605792260879114,0.6919254993244011,0.159940664176359,-6.408553849630405,-0.02,0.00171
2314,-0.018170313424606396,0.008835892640277166,0.039741972959983565,1.4007505764721824,-1.7583529200653514,-0.02,0.14698333333333333
2315,0.01880035218484187,0.013610077574173358,0.16716975639797438,0.7768422903989765,-2.841618870401671,0.02,0.055001666666666664
2316,-0.027633114573193358,0.009115660761588557,0.002434313344707585,2.6136235201409965,1.8761772702561237,-0.02,0.866545
2317,0.019965333853856435,0.01242300848160357,0.10802683810246747,0.9664683353294625,-2.6268377648381893,0.02,0.06683166666666666
2318,-0.013818071324129932,0.00627972240468663,0.027776607264678246,1.5563208016585601,-0.23538944592411992,-0.02,0.4422333333333333
2319,0.019617592212114888,0.020157592719902858,0.3304484142223999,0.4808963279094952,-3.696250771133866,0.02,0.024256666666666666
2320,-0.10568674138139841,0.04926981792637932,0.031948008293166075,1.4955562115040022,-5.463605348854221,-0.02,0.00427
2321,0.02578485721815869,0.010962524910788321,0.01866820248714249,1.7288974971284439,2.3173394262480302,0.02,0.9100766666666666
2322,-0.03906217385039842,0.016470800523821102,0.017711185338406404,1.7517523722541697,-3.235459694995237,-0.02,0.03800666666666667
2323,-0.03010773171615698,0.008642962057049343,0.0004949088134811461,3.305474812076607,-1.6902171767566223,-0.02,0.15595166666666666
2324,0.030673021973188497,0.011590382424134455,0.00813487003397991,2.089649381138461,-2.4911576076000923,0.02,0.07728
2325,0.019248019226770465,0.09284353499609842,0.8357624996474806,0.07791711938710563,-8.081843726921228,0.02,0.001115
2326,-0.019263932228000383,0.006863552326235213,0.005005183303396943,2.3005800128507836,0.899560413543804,-0.02,0.7112683333333333
2327,-0.02638407812378869,0.01945026514881497,0.17494351191939472,0.7571021594391752,-3.5980752533006655,-0.02,0.026768333333333335
2328,-0.11372343566646477,0.08738797544892456,0.19313439748603012,0.714140370922833,6.730120192618538,0.02,0.9988033333333334
2329,0.01755202594092323,0.007785577591136576,0.02416924073962524,1.6167369924459016,-1.3959077792968144,0.02,0.19897833333333334
2330,0.029120353063638395,0.008164709439957356,0.0003616258880344032,3.4417404868580497,-1.5559661337890511,0.02,0.17482333333333333
2331,0.02575726756066847,0.006265404427681631,3.9389746821435265e-05,4.404616810620332,0.18295757878901253,0.02,0.5457033333333333
2332,0.014792139065274256,0.007382238041562576,0.045097143615873164,1.3458509647994168,-1.2053233102916174,0.02,0.23080666666666666
2333,0.01703110761208115,0.020317498159974315,0.4018912842801663,0.3958914121460431,-3.7107087428957923,-0.02,0.0239
2334,0.024231489239718882,0.006650667542414146,0.00026898991406769954,3.570264003814924,-0.7356114752299913,0.02,0.3230133333333333
2335,-0.012933607902975186,0.0065472726485826796,0.04822059907315026,1.316767398426685,-0.6237662688115685,-0.02,0.3490316666666667
2336,-0.021209802923991897,0.006420620561953546,0.0009552401218439713,3.019887444663721,0.4975239211934881,-0.02,0.6221933333333334
2337,-0.021945726593549018,0.01087043910611904,0.043503380477379686,1.3614769944101974,-2.3002613347937224,-0.02,0.09143833333333333
2338,0.009497546044586436,0.09720871494812046,0.9221684358111838,0.03518974699150695,7.177181219339489,0.02,0.9989666666666667
2339,0.03473690737121402,0.0837306012814907,0.6782406326074696,0.16861619570124176,-6.600005851036829,0.02,0.00136
2340,-0.04648023210829005,0.08344473155304195,0.5775150112433965,0.23843672275106415,-6.563936089229279,0.02,0.0014333333333333333
2341,-0.025818186760973316,0.038680991925890314,0.5044755140449273,0.297159908462243,-4.994543350567682,0.02,0.006631666666666667
2342,-0.014878215790265017,0.009637162209586624,0.12262761927120172,0.9114117031766775,-1.9943090358331186,-0.02,0.11961333333333334
2343,-0.00963188324537043,0.00705592374806964,0.17222867091844762,0.7638945498323975,-1.0101934305389537,-0.02,0.26696166666666665
2344,-0.027176284689810048,0.007858324293556904,0.0005436363360347827,3.2646915232198745,1.4265316238926762,-0.02,0.8067183333333333
2345,-0.013416898291020772,0.012794048896483872,0.2943241593089958,0.5311740878020251,-2.679652113946479,-0.02,0.06383666666666667
2346,-0.015264964005929395,0.009120560301526458,0.094192112853272,1.0259854611955301,-1.8471063105769687,-0.02,0.13607666666666668
2347,-0.0256650630837991,0.006727133377738544,0.00013609694332594475,3.8661516287392264,0.7989562478890291,-0.02,0.6908166666666666
2348,-0.016334297683422344,0.0062742643036789916,0.00923094269297431,2.0347539451873895,-0.21767890183885696,-0.02,0.44630166666666665
2349,0.018588775227046883,0.007767847374824945,0.016709385620693795,1.777039518176491,-1.385660750570696,0.02,0.200105
2350,-0.022571868265967007,0.059318122587629314,0.7035577484607759,0.15270024960302253,-5.843983561329224,-0.02,0.0028033333333333335
2351,-0.020732643754992622,0.008310056810998497,0.012599763006681607,1.8996376236013572,-1.5799105100245077,-0.02,0.171085
2352,-0.1263406676455301,0.09748263979456391,0.19496429424147488,0.71004491804144,-7.020059515876983,-0.02,0.0011
2353,-0.03348951157696013,0.015466923257673704,0.030369752670420507,1.5175587449374797,-3.104804953335516,-0.02,0.04319833333333333
2354,-0.023301976730702497,0.009343881309568036,0.012637590288891717,1.8983357285857199,-1.907958369080004,-0.02,0.12905666666666665
2355,-0.010278104578812503,0.006311485800537531,0.10342394618725974,0.9853788955462011,0.31699677029317663,-0.02,0.5790983333333334
2356,-0.01037978764541521,0.008501618852799908,0.22211670511065684,0.6534187774958584,-1.6518325667953189,-0.02,0.16086833333333334
2357,0.010436554645999583,0.021944849701091996,0.6343728790435066,0.19765539242047242,3.8501950092736204,0.02,0.9792783333333334
2358,-0.01952019509489387,0.023613324702227177,0.4084297008503246,0.3888826837095388,-3.9907773237780404,-0.02,0.017935
2359,-0.02326190003250722,0.010283222971873092,0.02368989603853145,1.6254368451443177,2.189650169989876,-0.02,0.8988
2360,-0.021132410270765466,0.007610976250142385,0.005493576098044201,2.260144855178088,-1.2994052402401135,-0.02,0.21524
2361,0.025346679745200044,0.006942509090499896,0.00026128292316802835,3.5828889738021297,0.9361872481216198,0.02,0.7170416666666667
2362,0.024106486221027144,0.0069365079247932235,0.0005102713044077906,3.292198853944391,-0.951396824719202,0.02,0.27815833333333334
2363,-0.0012887936337333125,0.006474692413548021,0.8422228946856073,0.07457295704959489,0.5547772543337814,-0.02,0.6350066666666667
2364,0.018352391483265167,0.008090531468406725,0.023306118090991708,1.6325300573269708,-1.519226267599915,0.02,0.17984333333333333
2365,-0.034784706417789496,0.045460127959630676,0.4441705791861291,0.3524502114792984,-5.314357207886758,-0.02,0.004816666666666667
2366,0.022708784459775762,0.0062628044524331745,0.0002878710562069422,3.540801998760392,-0.20423077828033454,0.02,0.449685
2367,0.034515761372730984,0.006832372828085816,4.376724496183711e-07,6.358850790273545,-0.8884145912904293,0.02,0.2915333333333333
2368,-0.026491230050073214,0.006234952636146749,2.1489356702913108e-05,4.667776585185929,0.0073374843517231,-0.02,0.5017133333333333
2369,-0.030155955883913784,0.010858459689684711,0.005483188985269106,2.260966785332076,-2.287965420874034,-0.02,0.09205166666666667
2370,-0.007615982456969475,0.025692296714291293,0.7669012734987667,0.11526054105025625,4.194554533939295,-0.02,0.9851183333333333
2371,-0.008095340703749225,0.010392281317252542,0.4359936840536597,0.36051980201699046,-2.190413878222919,-0.02,0.10038833333333333
2372,0.016056709259789408,0.014079762184549968,0.254115301900002,0.5949691825267868,2.9034300217037163,0.02,0.9478616666666667
2373,0.02854739356117035,0.006249050457383463,4.917498482947661e-06,5.308255765388811,-0.1509622737392904,0.02,0.462415
2374,0.03756410323298431,0.010066909090806868,0.00019038565727003367,3.7203657723544015,-2.143581875125797,0.02,0.105455
2375,0.024197174887939422,0.007539829336118191,0.0013308309869593297,2.8758770956084634,1.2577611013678929,0.02,0.7788216666666666
2376,-0.02253684887917719,0.013461096704421801,0.09408720160863247,1.0264694482918526,-2.7997373339803113,-0.02,0.05755
2377,0.01600821521393987,0.006357436905881056,0.011801335520628072,1.928068842149885,-0.40525265527470733,0.02,0.4001283333333333
2378,0.11125272599497539,0.09260490971985838,0.2296078519522995,0.6390132643522528,-6.913847890363416,-0.02,0.0010666666666666667
2379,-0.031069988016020542,0.011469312161324973,0.006749305499837053,2.170740913555059,2.4627386844265873,-0.02,0.9209366666666666
2380,-0.0055565465430716205,0.007014533319667964,0.4282745507858171,0.3682777317712219,0.9934491972926518,-0.02,0.7297216666666667
2381,0.007719210949172143,0.032451655489286635,0.8119834621081155,0.09045281606464904,4.669110377269064,0.02,0.9906466666666667
2382,0.01268998238835778,0.006791475757295515,0.06169015597207232,1.2097841317219031,-0.8438399283181248,0.02,0.30025833333333335
2383,0.020615950573186242,0.010730333912684032,0.054696715037659056,1.26203875563837,2.2636219388539365,0.02,0.9059516666666667
2384,-0.028255528248354207,0.013229782130601971,0.0326996667225081,1.4854566736795696,2.7774081366853407,-0.02,0.9418616666666667
2385,-0.014650300072249264,0.006425603714548381,0.022608393640319746,1.6457302938213112,0.5032850353153602,-0.02,0.6228583333333333
2386,-0.01830350629733255,0.009383134824389384,0.05109496084744624,1.2916219292989735,-1.9231845038517275,-0.02,0.12748333333333334
